,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,living_density
6708,2650000.0,4,3.5,4700,13730,2.0,0.0,3,11,3500,1200,1958,1995.0,98033,0.34231609613983977
15000,426000.0,4,2.25,2120,7700,1.0,0.0,4,7,1490,630,1976,0.0,98034,0.2753246753246753
11395,325000.0,3,1.0,850,6906,1.0,0.0,3,6,850,0,1948,0.0,98155,0.12308137851143933
19997,245000.0,2,1.5,690,1058,2.0,0.0,3,7,690,0,2005,0.0,98103,0.6521739130434783
3024,550000.0,3,2.5,2510,5400,2.0,0.0,3,9,2510,0,1992,0.0,98056,0.4648148148148148
12746,544950.0,3,1.75,1830,7371,1.0,0.0,3,7,1830,0,1957,,98008,0.24827024827024827
9028,250000.0,1,1.0,1100,4373,1.0,0.0,2,6,820,280,1947,0.0,98166,0.2515435627715527
14457,600000.0,2,1.75,1550,7764,1.0,1.0,4,8,1550,0,1965,1986.0,98070,0.19963936115404432
12451,795000.0,2,2.5,2830,8630,2.0,0.0,3,10,2830,0,2001,0.0,98074,0.32792584009269987
18329,330000.0,4,2.5,2510,8580,2.0,0.0,4,8,2510,0,1991,,98023,0.2925407925407925
4146,260600.0,2,1.0,810,4560,1.0,0.0,3,7,810,0,1928,0.0,98126,0.17763157894736842
4014,759600.0,4,1.0,1540,115434,1.5,0.0,4,7,1540,0,1923,0.0,98031,0.013340956737183152
3071,728000.0,3,1.5,1940,4000,1.5,0.0,3,8,1310,630,1915,0.0,98112,0.485
21538,388000.0,3,2.5,2198,6222,2.0,0.0,3,8,2198,0,2010,0.0,98198,0.3532626165220186
15754,1260000.0,4,2.5,3150,13700,2.0,0.0,4,9,3150,0,1966,0.0,98040,0.22992700729927007
17447,622200.0,3,1.75,1720,7200,1.0,0.0,3,7,1420,300,1959,0.0,98125,0.2388888888888889
17932,275000.0,2,1.0,920,7688,1.0,0.0,3,6,920,0,1955,,98106,0.11966701352757544
3602,470000.0,4,2.25,3380,9900,1.0,0.0,4,8,1690,1690,1969,0.0,98166,0.3414141414141414
11255,1600000.0,3,2.75,3040,21052,2.0,0.0,4,10,3040,0,1980,0.0,98004,0.1444043321299639
12937,250000.0,3,1.75,1628,286355,1.0,0.0,3,7,1628,0,1996,0.0,98092,0.005685250825024882
19808,730000.0,3,2.5,1860,1290,2.0,0.0,3,9,1240,620,2010,0.0,98122,1.441860465116279
21415,800000.0,4,3.25,3540,159430,2.0,0.0,3,9,3540,0,2007,,98014,0.022204102113780343
4656,886000.0,3,2.25,2380,6000,2.0,0.0,5,9,1650,730,1931,0.0,98199,0.39666666666666667
12304,440000.0,4,2.5,3220,8256,2.0,0.0,3,8,2610,610,2006,0.0,98059,0.39001937984496127
10324,229900.0,4,1.75,1550,9899,1.0,0.0,4,7,1550,0,1967,0.0,98030,0.1565814728760481
1892,1580000.0,4,3.75,3810,9916,2.0,0.0,3,11,3810,0,1989,0.0,98040,0.38422751109318276
9309,571500.0,4,2.25,2810,25990,2.0,0.0,3,8,1860,950,1959,,98001,0.10811850711812235
19650,425000.0,4,2.5,2070,4427,2.0,0.0,3,7,2070,0,2007,0.0,98065,0.46758527219335894
937,253000.0,3,2.5,2020,6564,1.0,0.0,3,7,1310,710,1994,0.0,98042,0.307739183424741
21079,277950.0,4,2.5,1889,6000,2.0,0.0,3,7,1889,0,2012,0.0,98001,0.31483333333333335
14702,1160000.0,4,3.75,3560,13959,2.0,0.0,4,9,3560,0,1972,0.0,98040,0.2550325954581274
4172,340000.0,3,1.0,1250,4800,1.0,0.0,4,7,1250,0,1951,0.0,98126,0.2604166666666667
20208,1790000.0,5,3.75,4360,8504,2.0,0.0,3,10,3530,830,2014,0.0,98033,0.5126999059266227
7083,587206.0,3,3.5,1890,1710,2.0,0.0,3,8,1640,250,1999,0.0,98103,1.105263157894737
7590,825000.0,3,1.75,1930,8442,1.0,0.0,4,7,1930,0,1953,0.0,98004,0.22861881070836296
18688,360000.0,6,1.75,2230,10080,1.0,0.0,3,7,1390,840,1969,0.0,98034,0.22123015873015872
15472,335000.0,4,2.75,2190,9209,2.0,0.0,4,8,2190,0,1996,0.0,98092,0.23781083722445434
16321,1350000.0,4,3.5,3500,9525,2.0,0.0,3,10,3500,0,1999,0.0,98040,0.3674540682414698
8760,235000.0,2,1.0,1020,7920,1.0,0.0,3,6,1020,0,1939,0.0,98108,0.12878787878787878
6326,430000.0,2,1.75,1840,14874,1.0,0.0,3,8,1300,540,1952,0.0,98166,0.1237057953475864
17025,670500.0,4,2.0,1590,6750,1.0,0.0,3,7,1590,0,1951,0.0,98102,0.23555555555555555
1703,229000.0,3,1.0,1370,56628,1.0,0.0,3,7,1370,0,1942,0.0,98003,0.024192978738433284
12501,445000.0,3,1.0,1260,8910,1.0,0.0,4,7,1260,0,1949,0.0,98117,0.1414141414141414
642,595000.0,5,2.75,3740,6750,1.0,0.0,4,8,1980,1760,1978,,98028,0.554074074074074
12704,313100.0,3,2.0,1730,12821,1.0,0.0,3,8,1730,0,1994,0.0,98001,0.13493487247484595
5947,705000.0,4,2.75,3000,6222,2.0,0.0,3,9,3000,0,2004,0.0,98029,0.4821600771456123
10408,330000.0,3,1.75,1590,9417,1.0,0.0,4,7,1590,0,1954,0.0,98177,0.16884358075820324
717,452000.0,6,2.25,2660,13579,2.0,0.0,3,7,2660,0,1937,1990.0,98125,0.19589071360188526
13561,436000.0,4,1.0,1200,6600,1.5,0.0,3,7,1200,0,1908,0.0,98136,0.18181818181818182
3085,280000.0,3,2.5,1270,9675,2.0,0.0,3,8,1270,0,1993,0.0,98045,0.13126614987080104
13169,600000.0,3,1.0,970,4800,1.0,0.0,3,6,970,0,1950,0.0,98112,0.20208333333333334
8143,567000.0,3,2.25,1800,6875,1.0,0.0,4,8,1230,570,1974,,98052,0.26181818181818184
7380,1780000.0,4,3.25,3730,7071,3.0,0.0,3,11,3730,0,1985,0.0,98109,0.5275067175788432
19963,447055.0,4,2.5,2448,4949,2.0,0.0,3,9,2448,0,2014,0.0,98030,0.4946453829056375
14004,580000.0,2,1.0,860,4013,1.0,0.0,3,7,860,0,1925,,98103,0.2143035135808622
5002,279000.0,2,1.0,670,6300,1.0,0.0,5,6,670,0,1942,0.0,98126,0.10634920634920635
7616,224500.0,3,1.75,1300,7735,1.0,0.0,4,7,1300,0,1980,0.0,98022,0.16806722689075632
9261,585000.0,3,2.75,3080,7282,2.0,0.0,3,9,3080,0,2008,0.0,98059,0.4229607250755287
8753,422250.0,2,1.5,1280,1256,2.0,0.0,3,8,1200,80,1998,0.0,98107,1.019108280254777
6861,685000.0,3,2.5,2320,219978,2.0,0.0,4,8,2320,0,1993,,98053,0.010546509196374183
11358,600000.0,4,2.5,2370,9135,1.0,0.0,4,8,1600,770,1967,,98006,0.2594417077175698
17620,425000.0,4,1.0,1080,6095,1.5,0.0,4,6,1080,0,1924,0.0,98103,0.17719442165709598
12954,487000.0,3,1.75,1430,12632,1.0,0.0,3,7,1430,0,1959,,98008,0.11320455984800507
458,578000.0,4,2.5,3140,9225,1.0,0.0,5,9,1770,1370,1966,,98055,0.3403794037940379
1498,249000.0,3,1.5,1700,8247,1.0,0.0,3,7,1010,690,1970,,98031,0.20613556444767794
10295,462500.0,2,2.0,1690,4200,2.0,0.0,3,7,1690,0,1906,0.0,98112,0.4023809523809524
14394,489000.0,4,2.5,2170,4587,2.0,0.0,3,7,2170,0,2006,0.0,98065,0.47307608458687594
1634,325000.0,3,2.25,1890,9646,1.0,0.0,3,8,1890,0,1966,0.0,98168,0.19593613933236576
3686,132500.0,3,0.75,850,8573,1.0,0.0,3,6,600,250,1945,0.0,98146,0.09914848944360201
7907,820000.0,4,3.5,2770,8049,2.0,0.0,3,9,2770,0,2002,0.0,98074,0.3441421294570754
8747,415000.0,2,1.75,1340,4664,1.0,0.0,3,8,1340,0,2004,0.0,98053,0.28730703259005147
306,550000.0,4,2.75,1800,7750,1.0,0.0,4,8,1400,400,1965,0.0,98177,0.23225806451612904
13729,325000.0,3,2.5,2260,8120,2.0,0.0,3,8,2260,0,2004,0.0,98023,0.27832512315270935
18422,690000.0,4,3.5,2980,2147,2.5,0.0,3,10,2490,490,2006,0.0,98029,1.3879832324173265
1575,235000.0,3,1.0,1060,7473,1.0,0.0,3,7,1060,0,1959,,98198,0.14184397163120568
18430,401000.0,3,1.5,1470,6867,1.0,0.0,3,8,1470,0,1955,,98155,0.21406727828746178
13231,602000.0,3,2.5,1640,3804,2.0,0.0,3,8,1640,0,1998,0.0,98122,0.43112513144058884
4770,275000.0,4,2.5,2120,6754,2.0,0.0,3,7,2120,0,1998,0.0,98030,0.3138880663310631
1259,995000.0,3,4.5,4380,47044,2.0,1.0,3,9,3720,660,1968,1990.0,98166,0.09310432786327694
13850,365000.0,3,2.5,2190,5091,2.0,0.0,3,8,2190,0,2004,0.0,98038,0.4301708898055392
15751,525000.0,5,3.25,3960,321908,2.0,0.0,4,9,2690,1270,1989,0.0,98038,0.012301651403506591
16960,580000.0,3,2.5,2040,4627,2.0,0.0,3,8,2040,0,1992,0.0,98052,0.44089042576183274
16718,237100.0,3,1.75,1360,9603,1.0,0.0,3,7,1360,0,1963,0.0,98198,0.14162240966364678
7962,500000.0,3,2.5,2410,34848,1.5,0.0,3,8,2410,0,1976,,98006,0.0691574839302112
5143,994900.0,4,3.5,3695,6556,2.0,0.0,3,9,3695,0,2014,0.0,98053,0.5636058572300183
10012,238000.0,3,1.5,1610,6132,1.0,0.0,4,7,1090,520,1959,0.0,98056,0.2625570776255708
744,395000.0,3,1.0,1500,4000,1.0,0.0,3,6,900,600,1925,0.0,98117,0.375
16783,540000.0,3,2.5,2860,8935,2.0,0.0,3,8,2860,0,2004,0.0,98065,0.3200895355344152
20022,455000.0,2,1.5,910,966,2.0,0.0,3,8,820,90,2006,,98119,0.9420289855072463
4311,834500.0,3,2.25,2780,6000,1.0,0.0,4,9,1670,1110,1948,0.0,98199,0.4633333333333333
15386,861000.0,3,2.0,2520,3959,1.0,0.0,5,8,1270,1250,1931,0.0,98105,0.6365243748421319
222,527000.0,4,2.25,2330,19436,2.0,0.0,3,8,2330,0,1987,0.0,98011,0.11988063387528299
3938,675000.0,3,2.25,1990,10260,2.0,0.0,4,8,1990,0,1987,0.0,98052,0.19395711500974658
19946,445000.0,4,2.5,2170,6000,2.0,0.0,3,7,1630,540,2008,,98106,0.3616666666666667
8878,815241.0,5,2.25,2060,4800,2.5,0.0,3,8,2060,0,1907,,98105,0.42916666666666664
636,214000.0,3,1.0,1200,8316,1.0,0.0,4,6,1200,0,1953,0.0,98002,0.1443001443001443
4280,178000.0,3,1.0,1100,5734,1.0,0.0,4,7,1100,0,1955,0.0,98030,0.19183815835367982
3703,201700.0,3,1.0,1010,9576,1.0,0.0,4,7,1010,0,1967,0.0,98001,0.1054720133667502
6575,480000.0,3,2.0,1460,7860,1.0,0.0,5,7,1460,0,1967,0.0,98008,0.18575063613231552
6673,815000.0,4,2.5,3150,4203,2.0,0.0,3,9,3150,0,2002,0.0,98033,0.7494646680942184
15254,392500.0,3,3.25,1600,1289,3.0,0.0,3,8,1600,0,1998,0.0,98117,1.2412723041117144
18376,230000.0,3,2.25,1500,7210,1.0,0.0,3,7,1150,350,1984,0.0,98023,0.20804438280166435
5244,205000.0,3,1.0,1050,8498,1.0,0.0,3,7,1050,0,1958,0.0,98031,0.12355848434925865
21429,531155.0,4,2.75,2810,5046,2.0,0.0,3,9,2810,0,2014,0.0,98038,0.5568767340467697
10524,901000.0,4,2.75,3030,18400,1.5,0.0,3,9,2360,670,1973,,98034,0.16467391304347825
13550,715000.0,4,2.5,2970,5722,2.0,0.0,3,9,2970,0,2005,,98074,0.5190492834673192
10695,925500.0,3,2.75,1970,5200,1.5,0.0,3,8,1970,0,1915,2002.0,98136,0.37884615384615383
4601,700000.0,4,2.5,2580,15031,2.0,0.0,3,9,2580,0,1999,0.0,98052,0.17164526644933803
8582,570000.0,4,2.5,2590,8483,2.0,0.0,3,9,2590,0,1991,0.0,98011,0.3053165153837086
12367,800000.0,4,3.5,2370,3302,2.0,0.0,3,8,1610,760,1926,2014.0,98103,0.7177468201090248
4049,400000.0,2,1.0,1470,6120,1.0,0.0,2,7,1470,0,1940,0.0,98115,0.24019607843137256
4625,650000.0,3,1.0,1410,4840,1.0,0.0,4,6,1230,180,1942,,98033,0.29132231404958675
20497,530000.0,3,2.5,1790,3078,2.0,0.0,3,8,1790,0,2010,,98027,0.5815464587394412
712,639000.0,4,2.5,2210,9875,2.0,0.0,3,9,2210,0,1990,0.0,98074,0.22379746835443037
8341,319000.0,4,2.5,2510,7992,1.0,0.0,3,8,1610,900,1978,0.0,98032,0.31406406406406406
8290,620000.0,4,2.5,2980,210395,2.0,0.0,3,9,2980,0,2001,0.0,98045,0.014163834691889065
19282,1430000.0,4,2.5,2910,7364,2.0,0.0,3,10,2910,0,2003,0.0,98033,0.39516567083107007
4315,432500.0,3,2.5,2390,6435,1.0,0.0,3,8,1600,790,1978,,98034,0.3714063714063714
10119,285000.0,3,2.5,1890,3629,2.0,0.0,3,7,1890,0,2005,0.0,98038,0.5208046293744834
10087,1330000.0,3,2.25,2960,8330,1.0,0.0,4,10,2260,700,1953,0.0,98177,0.3553421368547419
1261,614000.0,5,2.5,3150,5150,2.0,0.0,5,8,1870,1280,1907,2004.0,98118,0.6116504854368932
16279,672500.0,3,1.75,1580,5750,1.0,0.0,4,8,1330,250,1947,,98199,0.2747826086956522
8991,1050000.0,3,3.0,3490,4500,2.5,0.0,3,9,3170,320,1924,0.0,98102,0.7755555555555556
2010,760000.0,3,2.5,1980,13964,1.0,0.0,5,7,1980,0,1959,0.0,98040,0.14179318246920652
13538,528000.0,3,2.5,2020,5613,2.0,0.0,3,7,2020,0,2003,0.0,98053,0.3598788526634598
3633,803000.0,4,2.5,2790,7673,2.0,0.0,3,9,2790,0,1989,0.0,98052,0.3636126677961684
7791,488000.0,4,2.25,2500,10890,1.0,0.0,5,7,1800,700,1978,0.0,98034,0.2295684113865932
12457,525000.0,4,2.75,2530,17856,2.0,0.0,3,8,2530,0,1998,0.0,98019,0.14168906810035842
13403,360000.0,4,2.0,1920,7803,1.0,0.0,3,7,1080,840,1962,0.0,98155,0.24605920799692427
1601,703770.0,4,2.25,2550,12918,2.0,0.0,3,9,2550,0,1987,,98006,0.19739897816999535
21367,1770000.0,4,3.25,3980,10249,2.0,0.0,3,10,3980,0,2011,0.0,98004,0.388330568835984
15237,468000.0,4,1.75,2250,8580,1.0,0.0,4,7,1330,920,1958,,98011,0.26223776223776224
2448,409900.0,2,2.5,1590,1845,2.0,0.0,3,9,1590,0,1997,0.0,98033,0.8617886178861789
1178,826000.0,4,2.5,3060,7140,2.0,0.0,3,9,3060,0,2006,0.0,98027,0.42857142857142855
12110,251000.0,3,1.0,840,4495,1.0,0.0,3,6,840,0,1921,,98146,0.18687430478309233
13680,246500.0,3,1.5,1170,11530,1.0,0.0,3,7,1170,0,1960,0.0,98198,0.10147441457068516
10957,554729.0,4,2.5,2020,4350,2.0,0.0,5,9,1730,290,1943,0.0,98199,0.46436781609195404
850,535800.0,4,2.5,1900,5790,2.0,0.0,3,8,1900,0,1994,0.0,98029,0.3281519861830743
18467,3650000.0,5,3.75,5020,8694,2.0,0.0,3,12,3970,1050,2007,0.0,98004,0.5774097078444904
3835,830000.0,2,1.0,1150,6000,1.0,0.0,4,7,710,440,1921,0.0,98033,0.19166666666666668
10238,426000.0,2,1.0,2230,11472,2.0,0.0,3,7,2230,0,1951,0.0,98133,0.1943863319386332
8857,205950.0,3,1.0,1490,8239,1.0,0.0,4,6,1490,0,1963,0.0,98023,0.1808471901929846
9563,274000.0,5,1.0,1680,9383,1.0,0.0,3,7,1400,280,1929,0.0,98155,0.17904721304486837
3569,760000.0,4,2.5,2960,28005,2.0,0.0,3,10,2960,0,1989,0.0,98072,0.1056954115336547
14025,202950.0,2,1.0,1060,5144,1.0,0.0,5,6,1060,0,1969,0.0,98042,0.20606531881804044
2744,405000.0,4,2.5,2620,9359,2.0,0.0,3,9,2620,0,1987,0.0,98058,0.2799444385083876
2835,490000.0,3,1.75,1600,16510,1.0,0.0,3,8,1600,0,1984,0.0,98052,0.09691096305269534
19309,820000.0,3,3.0,3850,38830,2.0,0.0,3,10,3850,0,2000,,98006,0.09915014164305949
16482,542500.0,4,2.5,2330,14289,2.0,0.0,4,8,2330,0,1978,0.0,98007,0.16306249562600603
17644,266500.0,3,2.25,1740,5460,1.0,0.0,3,7,1210,530,1998,0.0,98038,0.31868131868131866
3803,772000.0,4,2.5,2500,8680,1.0,0.0,4,7,1250,1250,1958,0.0,98004,0.2880184331797235
9217,704000.0,4,2.75,2510,12500,1.0,0.0,5,8,2050,460,1976,0.0,98052,0.2008
12971,146000.0,3,1.0,900,4770,1.0,0.0,3,6,900,0,1969,2009.0,98023,0.18867924528301888
9165,240000.0,3,2.0,1100,6360,1.0,0.0,3,7,1100,0,1991,0.0,98038,0.17295597484276728
2981,991700.0,4,3.0,2290,2350,2.0,0.0,3,9,1610,680,1924,,98116,0.9744680851063829
20105,635000.0,4,2.5,2880,3091,2.0,0.0,3,9,1940,940,2014,0.0,98144,0.9317373018440634
19844,293467.0,4,2.0,1590,942,3.0,0.0,3,7,1590,0,2008,0.0,98027,1.6878980891719746
17047,272000.0,3,2.5,1680,8512,2.0,0.0,3,7,1680,0,1991,0.0,98022,0.19736842105263158
11023,268500.0,4,1.75,1820,13600,1.5,0.0,3,7,1120,700,1959,0.0,98032,0.1338235294117647
19325,770126.0,4,2.75,2390,9300,1.0,0.0,3,8,1430,960,1979,0.0,98004,0.256989247311828
20320,356250.0,3,2.5,2060,5115,2.0,0.0,3,9,2060,0,2014,0.0,98092,0.4027370478983382
7402,340000.0,4,2.5,2441,7316,2.0,0.0,3,8,2441,0,2007,0.0,98023,0.33365226899945327
20527,390500.0,3,2.25,1530,1279,2.0,0.0,3,7,1116,414,2007,0.0,98177,1.1962470680218922
15741,315000.0,4,2.5,2040,6300,2.0,0.0,3,8,2040,0,2003,0.0,98031,0.3238095238095238
17024,838000.0,4,2.5,3310,42998,2.0,0.0,3,9,3310,0,2001,,98052,0.07698032466626355
18541,2950000.0,4,3.25,3890,25470,2.0,1.0,5,10,3030,860,1923,,98105,0.15272870043188064
16653,190500.0,3,2.0,1390,10155,1.0,0.0,3,7,1130,260,1980,0.0,98003,0.13687838503200395
4095,875000.0,4,3.0,3720,14125,1.0,0.0,4,9,1930,1790,1960,0.0,98005,0.2633628318584071
12740,292000.0,4,2.75,2910,7712,1.0,0.0,3,7,1600,1310,1998,0.0,98002,0.37733402489626555
13755,372000.0,5,2.5,2840,6010,2.0,0.0,3,8,2840,0,2003,,98001,0.47254575707154745
12170,511555.0,3,2.0,1400,7293,1.0,0.0,4,7,1400,0,1963,0.0,98008,0.1919648978472508
10269,550000.0,4,2.75,1690,6090,1.5,0.0,3,7,1400,290,1945,0.0,98115,0.277504105090312
8814,425000.0,2,2.0,1280,4095,2.0,0.0,4,8,1280,0,1918,0.0,98136,0.3125763125763126
12835,249000.0,3,2.25,1440,7673,1.0,0.0,3,7,940,500,1982,0.0,98031,0.1876710543464095
12542,313000.0,3,1.75,2190,8000,1.0,0.0,4,8,2190,0,1967,0.0,98023,0.27375
10621,1150000.0,4,3.5,3760,20609,2.0,0.0,3,11,3760,0,1990,0.0,98077,0.18244456305497597
11965,501000.0,2,1.75,1810,7523,1.0,0.0,3,8,1170,640,1962,,98027,0.24059550711152466
7256,606400.0,3,3.0,1800,5000,1.5,0.0,3,8,1500,300,1929,0.0,98119,0.36
18615,802000.0,2,2.5,2210,6327,1.0,0.0,3,8,2210,0,2003,0.0,98053,0.34929666508613877
15930,981000.0,4,2.5,2110,10100,1.0,0.0,3,8,2110,0,1968,2005.0,98006,0.2089108910891089
18543,269000.0,3,2.0,1410,10577,1.0,0.0,3,7,1410,0,1994,,98030,0.13330812139548076
12743,765000.0,4,2.5,3190,38119,2.0,0.0,3,9,3190,0,1988,0.0,98053,0.08368530129331829
15387,850000.0,3,3.5,2620,11148,2.0,0.0,4,9,2060,560,1977,,98008,0.23501973448152136
11090,300000.0,3,1.75,1210,7000,1.0,0.0,3,7,1210,0,1975,0.0,98058,0.17285714285714285
11009,315000.0,2,1.0,2080,14659,1.0,0.0,3,7,1040,1040,1960,,98178,0.14189235282079268
12945,690500.0,4,2.75,3130,8920,2.0,0.0,3,8,3130,0,2014,0.0,98155,0.3508968609865471
9145,898500.0,4,2.75,2890,5000,1.5,0.0,3,8,1990,900,1911,2014.0,98117,0.578
11423,470000.0,3,2.5,2120,2374,2.0,0.0,3,8,1770,350,2005,0.0,98052,0.8930075821398483
19175,935000.0,5,3.0,2700,5001,2.0,0.0,3,10,2700,0,2009,0.0,98115,0.5398920215956808
19695,645000.0,3,2.5,2170,1984,2.5,0.0,3,8,2170,0,2008,0.0,98027,1.09375
8511,553000.0,2,1.0,900,5000,1.0,0.0,3,7,900,0,1944,0.0,98117,0.18
10092,485000.0,4,3.25,1946,17786,2.0,0.0,4,7,1946,0,1990,0.0,98070,0.10941189699763859
17990,1320000.0,5,2.75,2410,19447,2.0,0.0,3,10,2290,120,1968,0.0,98040,0.12392656965084589
10678,1070000.0,5,3.25,3370,7947,2.0,0.0,3,10,3370,0,2001,0.0,98033,0.42405939348181704
10664,278000.0,3,1.0,1230,9440,1.0,0.0,3,7,1230,0,1978,0.0,98045,0.13029661016949154
16089,305000.0,3,1.75,1400,10350,1.0,0.0,4,7,1400,0,1976,0.0,98059,0.13526570048309178
4630,865000.0,4,2.5,2260,13600,1.0,0.0,4,8,1770,490,1974,0.0,98040,0.1661764705882353
9351,490000.0,3,2.25,1470,2500,2.0,0.0,3,8,1080,390,1984,,98117,0.588
20334,785000.0,3,2.75,3010,1842,2.0,0.0,3,9,3010,0,2011,0.0,98075,1.6340933767643866
7661,1470000.0,6,4.5,4230,6420,2.0,0.0,4,8,2360,1870,1916,0.0,98119,0.6588785046728972
21513,670000.0,3,2.5,3310,5300,2.0,0.0,3,8,2440,870,2008,,98136,0.6245283018867924
11662,255000.0,1,0.5,880,1642,1.0,0.0,3,6,500,380,1910,0.0,98126,0.535931790499391
11535,515000.0,3,2.75,3290,11441,2.0,0.0,4,10,3290,0,1988,0.0,98023,0.287562276024823
11533,357500.0,3,3.5,2080,5100,2.0,0.0,3,8,2080,0,2004,0.0,98038,0.40784313725490196
20481,599950.0,3,2.5,1510,1493,3.0,0.0,3,8,1510,0,2014,,98107,1.0113864701942399
5943,225000.0,3,1.0,1010,15701,1.0,0.0,4,7,1010,0,1949,0.0,98188,0.06432711292274378
6101,555000.0,4,1.75,2260,11000,1.0,0.0,3,8,1620,640,1976,0.0,98008,0.20545454545454545
8828,360000.0,5,2.5,2130,7111,1.0,0.0,3,7,1330,800,1968,0.0,98059,0.2995359302489101
14420,760000.0,4,3.25,3140,3680,2.0,0.0,3,10,2310,830,2009,0.0,98027,0.8532608695652174
552,451000.0,3,1.75,1790,9813,2.0,0.0,3,7,1790,0,1949,0.0,98155,0.18241108733312952
11181,260000.0,3,2.5,1420,14850,1.0,0.0,4,7,1020,400,1963,0.0,98032,0.09562289562289562
3374,144975.0,2,1.0,900,7500,1.0,0.0,3,5,900,0,1940,,98198,0.12
18357,515000.0,2,1.75,950,15219,1.0,0.0,3,8,950,0,2009,0.0,98028,0.062421972534332085
16827,446000.0,5,2.75,2190,12687,1.0,0.0,5,7,1370,820,1978,0.0,98028,0.1726176401040435
8276,296000.0,2,2.0,1320,2040,3.0,0.0,3,7,1320,0,1997,0.0,98125,0.6470588235294118
431,988000.0,4,3.0,4040,19700,2.0,0.0,3,11,4040,0,1987,0.0,98052,0.2050761421319797
16341,295000.0,3,2.5,1940,10350,1.0,0.0,3,7,1420,520,1979,0.0,98001,0.18743961352657004
18834,790000.0,4,2.5,2690,8036,2.0,0.0,4,9,2690,0,1987,0.0,98007,0.33474365355898456
7916,785000.0,3,2.0,2180,5440,1.0,0.0,5,7,1100,1080,1904,0.0,98103,0.4007352941176471
2799,525000.0,3,3.0,2470,36445,2.0,0.0,4,8,2470,0,1980,0.0,98027,0.06777335711345864
21403,729999.0,2,2.25,1630,1686,2.0,0.0,3,10,1330,300,2014,0.0,98122,0.966785290628707
20002,445000.0,2,2.25,1200,1137,3.0,0.0,3,7,1200,0,2007,,98107,1.0554089709762533
11696,705000.0,2,2.5,2200,188200,1.0,0.0,3,8,2200,0,2007,0.0,98022,0.011689691817215728
20983,353500.0,4,3.0,2050,4000,2.0,0.0,3,8,2050,0,2014,0.0,98001,0.5125
18817,835000.0,3,2.25,2120,54014,2.0,0.0,4,9,2120,0,1964,0.0,98005,0.039249083570926054
12885,443950.0,3,1.75,2000,36000,1.0,0.0,3,6,2000,0,1946,,98056,0.05555555555555555
9889,963990.0,4,3.25,3830,6765,2.0,0.0,3,9,3830,0,2014,,98053,0.5661492978566149
9647,1570000.0,4,2.75,2810,8570,2.0,0.0,3,10,2810,0,1993,,98004,0.3278879813302217
1468,260000.0,3,1.75,1050,5850,1.0,0.0,3,7,1050,0,1980,0.0,98166,0.1794871794871795
4054,299950.0,3,1.0,1030,9916,1.0,0.0,4,7,1030,0,1972,,98034,0.10387252924566358
11892,520000.0,2,1.0,1120,6141,1.0,0.0,3,7,900,220,1946,0.0,98117,0.18238071975248332
12646,158000.0,3,1.5,990,8925,1.0,0.0,4,7,990,0,1962,0.0,98003,0.11092436974789915
8291,602000.0,5,1.75,3290,11900,1.5,0.0,3,8,3290,0,1973,,98052,0.27647058823529413
2763,420000.0,4,2.25,2030,12000,2.0,0.0,3,7,2030,0,1977,0.0,98011,0.16916666666666666
9788,246600.0,4,1.0,1340,8400,1.0,0.0,5,7,1340,0,1966,0.0,98023,0.1595238095238095
13636,440000.0,3,1.0,1710,6556,1.5,0.0,4,7,1200,510,1926,0.0,98133,0.26082977425259307
13471,447000.0,3,1.0,1220,7200,1.0,0.0,4,7,1220,0,1965,0.0,98008,0.16944444444444445
16162,375000.0,3,1.0,1190,9486,1.0,0.0,4,7,1190,0,1953,0.0,98166,0.12544802867383512
7844,335000.0,2,1.0,1070,6678,1.0,0.0,4,7,1070,0,1951,0.0,98133,0.16022761305780173
15214,715000.0,3,1.75,1650,7276,1.5,0.0,4,7,1150,500,1928,0.0,98117,0.22677295217152282
13642,201000.0,3,1.0,1220,22443,1.0,0.0,4,7,1220,0,1972,0.0,98001,0.054359934055161964
19721,450000.0,3,2.5,1800,4357,2.0,0.0,3,8,1800,0,2013,0.0,98065,0.41312829928850126
19441,342000.0,3,2.25,1200,2845,2.0,0.0,3,7,1200,0,1986,0.0,98034,0.421792618629174
8736,272000.0,4,1.75,1390,10660,1.0,0.0,4,7,1030,360,1960,0.0,98198,0.1303939962476548
6097,464950.0,4,2.25,2350,36116,1.0,0.0,4,9,2350,0,1983,0.0,98042,0.06506811385535496
9699,349000.0,3,1.75,1740,7682,1.0,0.0,3,8,1330,410,1978,0.0,98058,0.226503514709711
18696,215000.0,3,2.0,1470,2052,1.5,0.0,3,7,1470,0,1986,0.0,98003,0.716374269005848
9594,1160000.0,4,4.25,5860,52889,2.0,0.0,4,10,4910,950,1996,0.0,98072,0.11079808655864168
19439,545000.0,3,2.5,2660,20369,2.0,0.0,3,8,2660,0,1992,0.0,98027,0.13059060336786293
3225,350000.0,3,2.75,3070,5280,2.0,0.0,3,7,2360,710,1950,1986.0,98166,0.5814393939393939
1276,831000.0,4,3.0,2170,4000,2.0,0.0,4,9,1610,560,1982,2011.0,98112,0.5425
2050,380000.0,4,1.75,1720,9600,1.0,0.0,4,8,1720,0,1969,0.0,98059,0.17916666666666667
